doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,scene_id,scene_index,scene,line_no,start_line,end_line,location,time_hint,main_event,dominant_action,summary,conflict_stage,tension_level,key_characters,theme_labels,scene_function,narrative_turning_point,characters_present,line_count,dialogue_count,lyric_count,dialogue_density,lyric_density,speech_density,stage_direction_count,narration_count,llm_error
pdf_01000000__01005009___5df172a065,孝感天,01000000,1000000,《戏考》,《戏考》（1000000）,01005009,孝感天,pdf_01000000__01005009___5df172a065__scene__001,1,【第一场】,27,27,50,阴间或梦境过渡空间,死后，夜晚,共叔段与魏氏鬼魂商议托梦劝解母亲姜夫人,商议与决定,共叔段与魏氏鬼魂登场，因母后姜夫人溺爱反遭毒害，二人决定托梦劝解思儿心切的母亲。,铺垫,2,共叔段；魏氏,孝道；情爱；悲情,引子,无重大转折，为后续托梦情节做铺垫,共叔段；魏氏,11,8,0,0.3333,0.0,0.3333,2,1,
pdf_01000000__01005009___5df172a065,孝感天,01000000,1000000,《戏考》,《戏考》（1000000）,01005009,孝感天,pdf_01000000__01005009___5df172a065__scene__002,2,【第二场】,51,51,77,颍地武姜居所,黄昏至天明,武姜梦遇共叔段与魏氏鬼魂，母子阴阳对话，共叔段悔过，武姜悲痛。,武姜思念与哀悼,武姜被迁居颍地，思念亡子共叔段与儿媳魏氏。梦中与二人鬼魂相见，共叔段悔恨当初，魏氏劝慰，母子阴阳相隔，武姜悲痛难舍。,发展,4,武姜；共叔段；魏氏,亲情；悔恨与遗憾；阴阳相隔；悲情,推进,武姜与亡子鬼魂相见，揭示共叔段悔恨及母子永隔的悲剧，情感冲突升级。,武姜；共叔段；魏氏；共叔段、魏氏；二宫女,28,22,0,0.8148,0.0,0.8148,3,3,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__000,0,序幕/前置内容,1,1,36,,,# 《御碑亭》；# （一名：《金榜乐》；一名：《王有道休妻》）,对话,# 《御碑亭》；# （一名：《金榜乐》；一名：《王有道休妻》）,铺垫,0,,权谋；战争；家国；亲情；公案；情爱,引子,,,2,0,0,0.0,0.0,0.0,0,2,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__001,1,【第一场】,37,37,44,官署或府邸,白天,申嵩准备前往贡院主持科举考试,吩咐开道,申嵩询问二堂役应科行囊是否搬去，确认后吩咐开道贡院，准备前往贡院主持科举考试。,铺垫,1,申嵩；二堂役,科举；官场秩序,引子,无转折，为后续科举情节做铺垫,申嵩；二堂役,8,6,0,0.75,0.0,0.75,2,0,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__002,2,【第二场】,45,45,48,王有道家中,会试之年，清明时节,王有道辞别妻妹赴考，孟月华被接回娘家祭祖,辞行与托付,王有道赴京赶考，孟月华被娘家接回祭祖，托付小姑王淑英看家，为后续事件埋下伏笔。,铺垫,1,王有道；孟月华；王淑英；孟德禄,科举功名；亲情；亲情,铺垫,孟月华决定回娘家祭祖，留下王淑英独守门户，为后续冲突埋下伏笔,王有道；孟月华；王淑英；孟德禄,43,25,18,6.25,4.5,10.75,0,0,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__003,3,【第三场】,49,49,54,未指定,未指定,柳生春登场,登场,柳生春独自上场，未见其他角色，无具体情节推进，仅为角色登场过渡。,过渡,1,柳生春,家国；亲情；情爱,引子,无,,1,0,0,0.0,0.0,0.0,1,0,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__004,4,【第四场】,55,55,64,孟家、御碑亭,清明佳节、夜晚至五更,孟月华与柳生春因大雨同避御碑亭，一夜恪守礼法。,避雨与守礼,孟月华清明祭祖后欲归家，因丈夫进场、妹子独守而心忧。德禄装病，月华独行遇雨，与柳生春同避御碑亭，一夜相安无事。,发展,3,孟月华；柳生春；孟明时；孟夫人；孟德禄,礼法；贞节；使命；亲情,推进,月华独行遇雨，与陌生男子共处碑亭，为后续误会埋下伏笔。,孟明时；孟夫人；孟月华；孟德禄；柳生春,37,29,8,2.9,0.8,3.7,0,0,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__005,5,【第六场】,65,65,68,未知,未知,功曹与朱衣神一同过场,过场,功曹与朱衣神一同过场，为后续剧情铺垫神界视角，暗示天意或命运的安排。,铺垫,1,功曹；朱衣神,使命；神界干预,过渡,无转折，仅为过渡性场景,,1,0,0,0.0,0.0,0.0,1,0,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__006,6,【第七场】,69,69,108,考场及孟月华家门外,发榜前，清晨,申嵩取中阴骘之卷；孟月华回家向王淑英解释御碑亭之事,申嵩阅卷取中；孟月华解释,申嵩阅卷，因朱衣神点掇而取中阴骘浩大之卷；孟月华归家，向王淑英解释御碑亭夜宿之事，王淑英疑其与书生有私。,发展,3,申嵩；孟月华；王淑英,阴骘报应；名节与猜疑；使命,推进,申嵩因鬼神点掇而取中文章较弱的考生，埋下后续情节伏笔；王淑英对孟月华的怀疑升级，为冲突做铺垫。,审嵩；龙套；堂役；申嵩；四房官；孟月华；王淑英,58,45,3,1.125,0.075,1.2,8,2,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__007,7,【第九场】,109,109,112,王有道家中、孟家庄,清明后，王有道科举出场日,王有道因妻子避雨御碑亭之事休妻，后中进士。,王有道休妻,王有道听闻妻子孟月华在御碑亭与陌生男子共处一夜，心生猜忌，写下休书假称岳父母病重送妻回娘家。后王有道中进士，孟月华回娘家后得知被休，父母安慰。,冲突,4,王有道；孟月华；王淑英；孟明时；孟夫人,猜忌；贞节；科举；亲情,推进,王有道因猜忌休妻，导致夫妻分离，为后续剧情埋下伏笔。,王有道；王淑英；家院；孟月华；报子；孟明时；孟夫人,79,71,8,17.75,2.0,19.75,0,0,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__008,8,【第十一场】,113,113,116,贡院或官署厅堂,新科进士谒见时,柳生春讲述御碑亭避雨之事，王有道得知被休之妻实为贤德，众人劝其接回。,询问与坦白,新进士谒见主考官申嵩，申嵩询问柳生春阴骘之事，柳生春讲述御碑亭避雨不欺暗室，王有道发现该妇人正是自己休弃之妻，众人劝其接回妻子。,转折,4,申嵩；柳生春；王有道,阴骘报应；暗室不欺；亲情；科举功名,反转,王有道发现被休妻子实为贤德烈女，从疑心转向悔悟，剧情发生重大转折。,申嵩；衙役；二进士；柳生春；王有道；柳生春、二进士；王有道、柳生春、二进士；进士甲,36,36,0,9.0,0.0,9.0,0,0,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__009,9,【第十二场】,117,117,122,未指定,未指定,孟德禄抒发对王有道行为的谴责,谴责,孟德禄上场，以唱词表达对王有道抛弃妻子却金榜题名的愤慨，指责读书人无良心。,发展,2,孟德禄,道德谴责；科举与人性；情爱,推进,无转折，但强化了观众对王有道行为的负面评价,孟德禄,2,0,1,0.0,0.1667,0.1667,1,0,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__010,10,【第十三场】,123,123,147,王有道家中,白天,王有道向孟月华认错，夫妻和好，并将妹妹许配柳生春。,赔罪与和好,王有道悔悟休妻，向孟月华赔罪，夫妻和好。王有道将妹淑英许配柳生春，当场成婚，众人庆贺。,收束,2,王有道；孟月华；柳生春；孟明时；孟夫人,亲情；悔过与宽恕；情爱；情爱,收束,夫妻关系由破裂转向和好，并促成柳生春与王淑英的婚事。,王有道；孟德禄；孟明时；孟月华；家院；二进士；柳生春；众人,33,25,4,1.0,0.16,1.16,4,0,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__000,0,序幕/前置内容,1,1,28,,,# 《回荆州》；# （一名：《美人计》；一名：《龙凤呈祥》）,命令,# 《回荆州》；# （一名：《美人计》；一名：《龙凤呈祥》）,铺垫,0,,忠义；权谋；战争；家国；亲情；公案；喜剧；情爱；离散,引子,,,2,0,0,0.0,0.0,0.0,0,2,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__001,1,【第一场】,29,29,50,孙尚香宫院,白天,孙尚香设枪刀阵试探刘备，刘备要求撤去后二人相见并商议对策。,试探与信任建立,孙尚香设枪刀阵试探刘备胆量，刘备要求撤去枪刀方进宫，孙尚香撤去后二人相见，刘备告知孙权与周瑜的计谋，孙尚香承诺相助。,发展,3,孙尚香；刘备；侍儿,情爱；使命；英雄气概,推进,刘备向孙尚香坦白孙权与周瑜的计谋，孙尚香承诺相助，二人关系从试探转向合作。,孙尚香；侍儿；刘备；刘备、孙尚香,39,30,5,1.3636,0.2273,1.5909,3,1,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__002,2,【第二场】,51,51,54,周瑜帐中、刘备新府,刘备招亲后,周瑜设计送信；赵云假报军情劝刘备逃走，孙尚香识破并决定相助。,周瑜设计、赵云劝逃、孙尚香识破,周瑜得知刘备在江南招亲，设计送信孙权；赵云假报曹操攻荆州，劝刘备逃走，孙尚香识破后决定相助。,发展,4,周瑜；赵云；刘备；孙尚香,权谋；亲情；忠义,推进,孙尚香从怀疑到决定协助刘备逃走，关系转变。,周瑜；徐盛；丁奉；赵云；刘备；孙尚香,44,40,4,10.0,1.0,11.0,0,0,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__003,3,【第五场】,55,55,58,宝帐,刘备过江多日后,张飞质问诸葛亮并受命埋伏芦花荡,质问与下令,张飞因刘备久去未归而怒闯宝帐质问诸葛亮，诸葛亮命其率兵埋伏芦花荡，只拿不杀周瑜。,发展,4,张飞；诸葛亮,忠义；权谋；将帅关系,推进,张飞从愤怒转向接受命令，冲突化解并转向行动,诸葛亮；张飞,16,14,2,3.5,0.5,4.0,0,0,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__004,4,【第六场】,59,59,62,未知,,张飞过场,过场,张飞独自上场，过场后下场，为后续剧情做简单过渡。,过渡,1,张飞,战争；过渡,过渡,无,,1,0,0,0.0,0.0,0.0,1,0,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__005,5,【第七场】,63,63,78,江东某地,即刻,刘备一行准备启程离开江东,准备登程,刘备、孙尚香与赵云在江东准备启程回荆州，孙尚香回望江南伤感，赵云决心保护主公安全离开。,过渡,2,刘备；孙尚香；赵云,离散；忠义；归乡,过渡,无显著转折，为离开江东的过渡场景,赵云；刘备；孙尚香,14,10,0,0.625,0.0,0.625,4,0,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__006,6,【第八场】,79,79,132,江边道路,元旦后，刘备逃离东吴途中,孙尚香斥退吴将丁奉、徐盛，赵云威慑，吴军放行,孙尚香以皇姑身份斥责并命令丁奉、徐盛退让,丁奉、徐盛奉周瑜将令追赶刘备一行，孙尚香怒斥二人，赵云亮枪示威，最终吴将放行，刘备君臣得以脱险。,冲突,4,孙尚香；丁奉；徐盛；赵云；刘备,智勇突围；亲情；忠义；权谋,对峙,孙尚香以皇姑身份和母命祭祖为由，成功压制吴将，使追兵放弃拦截,徐盛；丁奉；刘备；孙尚香；赵云,44,31,2,0.5741,0.037,0.6111,3,8,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__007,7,【第九场】,133,133,166,行军途中,周瑜下令后,潘璋、陈武领命追赶刘备,追赶,潘璋与陈武奉周瑜将令，率兵追赶刘备，二人互相谦让后由潘璋传令，催促众将加速追赶。,发展,3,潘璋；陈武,追赶；战争；忠义,推进,无转折，为追赶行动的延续,陈武；潘璋,16,7,1,0.2059,0.0294,0.2353,2,6,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__008,8,【第十场】,167,167,184,江边或途中,白天,孙尚香以皇姑身份喝退追兵，赵云助阵，潘璋、陈武无奈放行。,孙尚香斥责并威慑追兵,孙尚香斥退潘璋、陈武追兵，与赵云保护刘备逃回荆州，周瑜计谋失败。,高潮,4,孙尚香；潘璋；陈武；赵云,智勇；身份权威；忠义；权谋,对峙,孙尚香以身份和言辞迫使追兵退让，刘备脱险，周瑜计划受挫。,刘备；孙尚香；潘璋；陈武；潘璋、陈武；赵云,29,23,2,1.2778,0.1111,1.3889,2,2,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__009,9,【第十一场】,185,185,270,途中,刘备、皇姑被放行后,蒋钦传达吴侯旨意，出示尚方宝剑，命令众将追赶并斩杀刘备、郡主，活捉赵云。,传令追赶,蒋钦等奉吴侯旨意追赶刘备，遇陈武等返回，得知刘备、皇姑已被放行。蒋钦出示尚方宝剑，欲先杀郡主、刘备，后活捉赵云，众将奉命追赶。,发展,4,蒋钦；陈武；潘璋；丁奉；徐盛,追杀；战争；忠义,推进,冲突升级：蒋钦带来尚方宝剑，追杀命令从追赶变为斩杀，目标明确。,甘宁；蒋钦；马忠；周泰；徐盛；马忠、周泰、甘宁、陈武、潘璋、丁奉、徐盛,43,20,1,0.2326,0.0116,0.2442,2,20,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__010,10,【第十二场】,271,271,276,未知,未知,周瑜感叹计谋失败，羞愤退场。,感叹与退场,周瑜因计谋失败、刘备携孙尚香逃离而懊悔，感叹失去明珠，羞愤难当，率众退场。,收束,3,周瑜,失败；羞耻；权谋,收束,无转折，为前场冲突的收束。,周瑜,2,1,0,0.1667,0.0,0.1667,1,0,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__011,11,【第十三场】,277,277,282,江边或路上,刘备回荆州途中,诸葛亮与东吴八将对峙，劝退追兵,劝退,诸葛亮以智谋应对东吴八将的追杀，劝其放弃脂粉之计，八将放箭后无奈回报都督。,收束,3,诸葛亮；蒋钦；马忠；周泰；甘宁；陈武；潘璋；丁奉；徐盛,权谋；对抗；和解,收束,诸葛亮以言辞化解直接冲突，八将放箭后撤退，未造成实质伤害,蒋钦、马忠、周泰、甘宁、陈武、潘璋、丁奉、徐盛；诸葛亮,4,4,0,0.6667,0.0,0.6667,0,0,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__012,12,【第十四场】,283,283,288,未知,未知,众人总结脱险经历，斥责周瑜计谋。,斥责与总结,刘备脱险后，众人斥责周瑜计谋，诸葛亮、刘备、赵云、孙尚香共同表达对周瑜的愤慨与胜利的喜悦。,收束,2,刘备；孙尚香；诸葛亮；赵云,权谋；忠义；胜利,收束,无转折，为事件收束。,诸葛亮；刘备；孙尚香；赵云,7,6,0,1.0,0.0,1.0,1,0,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__013,13,【第十五场】,289,289,296,未知地点（周瑜军营或途中）,刘备逃回荆州后不久,周瑜得知刘备已回荆州，怒而率众将再次追赶。,追赶,周瑜询问众将追赶刘备结果，得知刘备已回荆州后大怒，但因用兵之际未加责罚，随即亲自率众将再次追赶。,发展,4,周瑜；陈武；潘璋；丁奉；徐盛；蒋钦；马忠；周泰；甘宁,离散；愤怒与决策；忠义,推进,周瑜得知刘备逃脱，冲突升级，决定亲自追赶。,周泰、甘宁；周瑜；陈武、潘璋、丁奉、徐盛、蒋钦、马忠、周泰、甘宁,8,7,0,0.875,0.0,0.875,1,0,
